customer_tweet_id,brand_tweet_id,created_at,customer_message,brand_response,silver_intent,label_method
1312739,1312744,Fri Oct 27 10:12:11 +0000 2017,@VirginTrains Hubby and my son have luckily got a lift to London today! I hope they get their money back. They were waiting since 6am!!!!!!!,@426735 If they were delayed by over 30 minutes they can claim for this here: https://t.co/BTbYgdWj3D ^CB,refund_compensation,conservative_customer_response_rules
1312740,1312745,Fri Oct 27 09:38:54 +0000 2017,@VirginTrains It’s a shame drivers are not providing updates. I have a meeting in London and no idea when we will arrive. On the delayed 8.45from Wolves,@154736 Staff would provide updates when and where they can. That service should be arriving at 10:47 ^CB,train_status,conservative_customer_response_rules
1312751,1312752,Fri Oct 27 06:10:48 +0000 2017,@VirginTrains why is the 0713 from mkc not stopping at New Street? Now what am I meant to do?,@426738 This is due to a vehicle colliding with a bridge and the service is being diverted. You'll be able to board a service from 1/2,train_status,conservative_customer_response_rules
1313217,1313215,Fri Oct 27 06:42:23 +0000 2017,"@VirginTrains our train to London has been re directed and now we are looking at an hour late expected at London, do we whet partial refund?",@426822 If you're delayed by over 30 minutes please claim for this here: https://t.co/weH1H8bSh4 ^CB,refund_compensation,conservative_customer_response_rules
1313216,1313218,Fri Oct 27 06:45:30 +0000 2017,@VirginTrains Instead of claiming money back can we claim for free/ discounted tickets back from London tonight to wolves? By any chance?,@426822 I'm afraid this isn't possible ^CB,refund_compensation,conservative_customer_response_rules
1313223,1313224,Fri Oct 27 06:44:36 +0000 2017,@VirginTrains ...I'll be expecting reimbursement for the misleading advice and attitude of your staff.,@426823 You would need to submit the full details through our website so that this can be looked in to: https://t.co/9oHspdsTqF ^CB,refund_compensation,conservative_customer_response_rules
329489,1313226,Fri Oct 27 06:32:28 +0000 2017,"@VirginTrains My usual 06:51 from Cov&gt;Eus was cancelled any news if this will be sorted soon, need to be in meetings at work at 09:30, looking unlikely",@413964 Services are likely to face delays for the rest of the morning sadly ^CB,train_status,conservative_customer_response_rules
1313229,1313228,Fri Oct 27 06:28:59 +0000 2017,Great start to the day: off the train at Stafford because @VirginTrains can’t go through the midlands due to a bridge strike in Coventry 🙄,"@426824 I understand the frustration with the delays this morning, Katie ^CB",train_status,conservative_customer_response_rules
329491,1313637,Fri Oct 27 06:57:45 +0000 2017,@VirginTrains The 51 past the hour services are all saying cancelled can the 23 services from Euston call at Rugby or can I use my ticket on London mid?,@194529 Your ticket will be accepted on London Midland services ^CB,booking_ticket,conservative_customer_response_rules
1314233,1314230,Fri Oct 27 07:10:56 +0000 2017,@VirginTrains what's going on with services between Birmingham and Euston ? Can I get to London?,@427062 Services are facing delays due to a vehicle colliding with a bridge. Your ticket will be accepted via Moor Street to London,train_status,conservative_customer_response_rules
1314231,1314234,Fri Oct 27 07:15:39 +0000 2017,@VirginTrains Are those trains currently running (is it a different route??),"@427062 Yes those Chiltern services are running, and travel to London Marylebone ^CB",train_status,conservative_customer_response_rules
1314232,1314235,Fri Oct 27 07:19:38 +0000 2017,@VirginTrains What is happening with the 8:15 Edinburgh train? I’ve been told to get to Crewe and go from there to Edinburgh. Will my ticket be accepted,@427063 That service will not be calling at Birmingham New Street due to a vehicle colliding with a bridge ^CB,train_status,conservative_customer_response_rules
1314247,1314246,Fri Oct 27 07:04:45 +0000 2017,@VirginTrains @LondonMidland penkridge to Edinburgh Waverley off peak return on 8.29 cancelled via Carlisle coukd do Wolverhampton or Crewe,@427064 @LondonMidland We'll respond to your DM regarding this Alison ^CB,fare_price,conservative_customer_response_rules
1314951,1314947,Mon Oct 16 11:07:34 +0000 2017,This is @virgintrains response to a customer complaint about lack of service in first class. Waste of time an money! https://t.co/keslKYMB2q,@427210 2/2 and we can try to help. ^BT,complaint_feedback,conservative_customer_response_rules
1314951,1314956,Mon Oct 16 11:07:34 +0000 2017,This is @virgintrains response to a customer complaint about lack of service in first class. Waste of time an money! https://t.co/keslKYMB2q,"@427210 1/2 Andrew, this is a fake account. We have reported this. Do you have a VT reference number you can DM us",complaint_feedback,conservative_customer_response_rules
1314963,1314962,Mon Oct 16 10:57:52 +0000 2017,@VirginTrains is there a ticket collection machine at Liverpool south parkway. I'm on the 14:43,"@246622 Yes there are, however there aren't many. ^BT",booking_ticket,conservative_customer_response_rules
1314965,1314964,Mon Oct 16 11:05:54 +0000 2017,@VirginTrains I submitted my delay repay claim on 1Oct and would like an update (VTN-171001BGWQ). Jusy spent 30mins on hold on the phone to no avail. Thanks!,@427211 You would need to speak with our friends at @120576 regarding this. ^BT,refund_compensation,conservative_customer_response_rules
1314967,1314966,Mon Oct 16 11:04:04 +0000 2017,"@VirginTrains Hello, are you due a west cost seat sale soon? It's been 3 months ...",@427212 We aren't made aware of seat sales until 1/2 days before unfortunately Becs. ^BT,seat_reservation,conservative_customer_response_rules
1315004,1315002,Fri Oct 27 07:28:26 +0000 2017,@VirginTrains you’ve outdone yourselves! After 2hrs27mins we’re back in the same place that we started after no less than 27 change of plans,@427219 Which service are you on this morning? ^CB,train_status,conservative_customer_response_rules
1315003,1315005,Fri Oct 27 20:31:49 +0000 2017,@VirginTrains 06:00 from Bham Intl - Euston. It terminated back at New Street then I had to wait for 30 mins then eventually got to Euston @ 11:00,@427219 Apologies for the inconvenience caused. You can make a claim for compensation here: https://t.co/ioOES58IJX ^HP,refund_compensation,conservative_customer_response_rules
1315010,1315006,Fri Oct 27 07:24:38 +0000 2017,@VirginTrains From Brum international we're going via a diverted route?? Is there another route?!,@140484 The service is going via Stechford ^CB,train_status,conservative_customer_response_rules
1315013,1315012,Fri Oct 27 07:20:15 +0000 2017,@VirginTrains hi. I'm in the doomed 550 from BNS to Ldn. Is the train going back to Brum or not?? No one knows.,@140484 The service should be on it's way to Birminghamvia a diverted route ^CB,train_status,conservative_customer_response_rules
1315027,1315026,Fri Oct 27 07:17:37 +0000 2017,@VirginTrains if COVENTRY first class lounge has a faulty intercom perhaps you should have left the door on the latch? https://t.co/CKYoVZSyij,@427220 We'll pass on your comments regarding this John ^CB,station_facilities,conservative_customer_response_rules
1316035,1316033,Fri Oct 27 07:42:22 +0000 2017,@VirginTrains But original train appears to be on time. Can change at MK. Is it better to change or stay put? Times AOTS. Thanks,@427436 The 08:43 service will not be won't be calling at Birmingham New Street ^CB,train_status,conservative_customer_response_rules
1316036,1316037,Fri Oct 27 07:41:43 +0000 2017,"@VirginTrains had 1st class ticket on the 8.43 London to Birmingham, got the 8.23 after advice due to disruption. No first class service",@427436 Sorry to hear this. If you didn't receive the service please get in touch: https://t.co/J71jBoAM3D ^CB,train_status,conservative_customer_response_rules
1316042,1316039,Fri Oct 27 07:35:53 +0000 2017,@VirginTrains When is the next service to Milton Keynes? The staff here are swamped,@427437 The 08:50 service will be calling additionally at Milton Keynes ^CB,train_status,conservative_customer_response_rules
1316041,1316043,Fri Oct 27 07:48:18 +0000 2017,"@VirginTrains We've just been taken off the 8:50 train as it's going to depot, and it's no longer on the signs???",@427437 We're awaiting an update on the departure time for this service ^CB,train_status,conservative_customer_response_rules
1316044,1316045,Fri Oct 27 07:54:26 +0000 2017,@VirginTrains It's now saying the 9:10 is cancelled too! This is madness!,"@427437 I understand the frustration, Ella. Our services are likely to face problems for the remainder of the morning ^BC",train_status,conservative_customer_response_rules
1314245,1316046,Fri Oct 27 07:30:33 +0000 2017,"@VirginTrains New Street said the 8:30 train to Euston is cancelled but it's on the platform, should we get on anyway? I'm going to Milton Keynes",@427437 The 08:30 service is cancelled so I would advise not boarding the train until it's confirmed to be running as another service,train_status,conservative_customer_response_rules
1314242,1316047,Fri Oct 27 07:35:48 +0000 2017,@VirginTrains Friday feeling somewhat tainted by all the train cancellations! 🙈,@295323 Sadly services are facing delays and cancellations due to a vehicle colliding with a bridge ^CB,train_status,conservative_customer_response_rules
1316049,1316048,Fri Oct 27 07:34:25 +0000 2017,@VirginTrains have a ticket from Birmingham New Street to Euston 12:50hrs is this train running?,@427438 At this stage that service is still booked to run as scheduled ^CB,train_status,conservative_customer_response_rules
1316052,1316054,Fri Oct 27 07:46:49 +0000 2017,@VirginTrains Are services running from nuneaton to London,@427439 Services are running from Nuneaton ^CB,train_status,conservative_customer_response_rules
1316055,1316056,Fri Oct 27 07:51:34 +0000 2017,@VirginTrains Will my first class virgin ticket still be valid on this line,@427439 If a First Class service is available you'd still be offered this ^CB,booking_ticket,conservative_customer_response_rules
1317036,1317034,Mon Oct 16 11:12:43 +0000 2017,So it would appear I have paid an extra £200 for this on my trip down to London this morning on the @VirginTrains? https://t.co/Xu7fDwDzN2,@125882 Could you please advise what service you are travelling on? ^BT,train_status,conservative_customer_response_rules
1317044,1317042,Fri Oct 27 07:55:48 +0000 2017,"@VirginTrains OK thanks, so you don't expect the line to Euston to be open soon I guess.","@427643 One service is about to travel over the bridge at a reduced speed, but we don't have an estimated time for the line to reopen",train_status,conservative_customer_response_rules
1317051,1317050,Fri Oct 27 07:54:06 +0000 2017,@VirginTrains why the hell do you suddenly decide today of the service between Wolverhampton and Euston is not going to stop at Birmingham??,"@427645 Services are facing delays and cancellations due to a road vehicle colliding with a bridge, Jill ^CB",train_status,conservative_customer_response_rules
1317058,1317056,Fri Oct 27 07:49:19 +0000 2017,@VirginTrains I'm on the 7pm train Euston to Manchester Piccadilly which coaches are unreserved? And which platform?,@427647 Coach U &amp; C will be unreserved on that service. We won't know the platform until later today ^CB,train_status,conservative_customer_response_rules
1317060,1317059,Fri Oct 27 07:43:32 +0000 2017,OF COURSE @VirginTrains CANCEL MY £80 TRAIN TO BIRMINGHAM ON THE DAY OF MY INTERVIEW OF COURSE THEY DO BECAUSE THEYRE USELESS,@427648 Sadly services are facing cancellations and delays due to a vehicle colliding with a bridge ^CB,train_status,conservative_customer_response_rules
1317064,1317061,Fri Oct 27 07:43:16 +0000 2017,"@VirginTrains A huge thankyou to your employee Adam who is working platform4 at MKC this morning, so helpful, polite &amp; kept all us informed",@427649 Great to hear Adam has been in fine form this morning Nikki. Thank you for sharing with us ^CB,train_status,conservative_customer_response_rules
1317906,1317905,Fri Oct 27 08:07:43 +0000 2017,"@VirginTrains Hello, what's happening at Lime Street this weekend? Only buses running from Runcorn and Widnes?",@136123 There are still services running from Liverpool Lime Street this weekend ^CB,train_status,conservative_customer_response_rules
1317913,1317911,Fri Oct 27 08:08:23 +0000 2017,@VirginTrains due on the 11.30 BhamNewSt to Watford is that going to be running do you know? Or what's the alternative?,@334539 At this stage we expect that service to run. Live updates are being posted here: https://t.co/7nD5fiEgKc ^CB,train_status,conservative_customer_response_rules
1317916,1317914,Fri Oct 27 08:06:32 +0000 2017,"@121428 @VirginTrains @VirginTrains have told me to get to Wolverhampton... VT, please help here...",@336848 Staff at the station would be best placed to assist with this ^CB,station_facilities,conservative_customer_response_rules
1317918,1317919,Fri Oct 27 08:24:30 +0000 2017,@VirginTrains Is U the unreserved coach?,@336848 U and C will be unreserved ^CB,seat_reservation,conservative_customer_response_rules
1317925,1317924,Fri Oct 27 08:01:01 +0000 2017,"@VirginTrains sitting on the 8.30 to Euston still @ birmingham, any chance of it leaving?",@427826 We expect this service to depart in the next 10 minutes ^CB,train_status,conservative_customer_response_rules
1318666,1318664,Fri Oct 27 08:26:47 +0000 2017,@123241 how do I get a refund for a cancelled @VirginTrains journey with tickets bought thru you? I can't find an option anywhere.,@140484 @123241 Please get in touch through our website: https://t.co/9eubPbWED0 ^CB,refund_compensation,conservative_customer_response_rules
1318665,1318667,Fri Oct 27 08:35:53 +0000 2017,"@VirginTrains @123241 Thanks, but that doesn't help with a refund as they ask for scans of a ticket - which I don't have, I bought it through the app.",@140484 @123241 If you upload a screen grab of the booking confirmation this would be accepted ^CB,refund_compensation,conservative_customer_response_rules
1318670,1318668,Fri Oct 27 08:26:37 +0000 2017,@VirginTrains Hello there can you please tell me if the train will be running at 1pm from Coventry to London Euston because I've booked tick,@427954 Services should be running at that time as the line has now re-opened ^CB,train_status,conservative_customer_response_rules
1318676,1318673,Fri Oct 27 08:16:10 +0000 2017,Zero understanding/flex from @VirginTrains today. Need to get an earlier train due to an emergency and made to buy a full ticket again. 👍🏼,@427955 You would need to buy a new ticket to travel at an earlier time ^CB,ticket_change,conservative_customer_response_rules
1319275,1319274,Mon Oct 16 11:37:40 +0000 2017,"@VirginTrains hiya, me &amp; the kids are on the 10am Edi-KingsCross tomorrow. Is there a buffet car or is it just trolly Service ?",@428078 This would be a service with our friends at @120576. ^BT,train_status,conservative_customer_response_rules
1319337,1319339,Fri Oct 27 08:52:36 +0000 2017,@VirginTrains Yeah apparently it’s just bacon or sausage sandwiches?,@359019 I'm sorry to hear that. The food onboard is subject to availability but we do aim to have enough on these services ^CB,train_status,conservative_customer_response_rules
1319340,1319341,Fri Oct 27 08:55:05 +0000 2017,@VirginTrains I don’t think they could be bothered serving it tbh.,@359019 If you don't receive the full service this morning do please get in touch: https://t.co/Lnp4FKLqlZ ^CB,train_status,conservative_customer_response_rules
1319344,1319346,Fri Oct 27 09:23:31 +0000 2017,@VirginTrains The train manager has advised us to call and complain. She gave us some pretzels :-( :-( We are all starving :-(,@428092 If you don't receive the full service do please get in touch: https://t.co/C2Yj9ZOG38 ^CB,complaint_feedback,conservative_customer_response_rules
1319350,1319347,Fri Oct 27 08:36:21 +0000 2017,There was no @VirginTrains rep at cov and there's none at rugby giving passengers advice.,@428093 There would be staff at these stations assisting passengers as best they can ^CB,station_facilities,conservative_customer_response_rules
1319353,1319352,Fri Oct 27 08:35:47 +0000 2017,@VirginTrains any upgrade to first on 10:35 from Manchester Piccadilly this morning,"@428094 We don't ahave any special offers onboard during the week, DAvid. If you speak to the Train Manager they'd offer the best price",fare_price,conservative_customer_response_rules
1319371,1319369,Fri Oct 27 08:33:08 +0000 2017,Pretend you are living in 1983 by logging onto @VirginTrains Pay as you go Wifi. @8784,"@427955 If you're having issues please forget the network and switch off WiFi, then reconnect and open https://t.co/1JEOSVPtGN ^CB",wifi_connectivity,conservative_customer_response_rules
1320178,1320176,Fri Oct 27 08:48:01 +0000 2017,"@VirginTrains hi, I have tickets to London tomorrow-  is it likely to still have problems? 😔",@403222 Services will be running as scheduled tomorrow. The line has now re-opened ^CB,train_status,conservative_customer_response_rules
1320182,1320181,Fri Oct 27 08:42:42 +0000 2017,Hi how much is a return from Euston to Milton Keynes ? @VirginTrains,@428255 An Off-Peak Day Return would cost £15.80. You can search for this ticket here: https://t.co/pfjQeEKwGT ^CB,fare_price,conservative_customer_response_rules
1320709,1320708,Fri Oct 27 09:12:43 +0000 2017,"@VirginTrains My 11:20 train to London Euston from Birmingham International is cancelled, how do I go about getting on a later train?",@428371 Your ticket will be valid on the 11:40 service ^CB,ticket_change,conservative_customer_response_rules
1320712,1320710,Fri Oct 27 09:12:05 +0000 2017,@VirginTrains have You Resumed going to Liverpool Lime Street or is still Closed After the Derailment?,@350422 Services are running to/from Liverpool Lime Street ^CB,train_status,conservative_customer_response_rules
1320718,1320717,Fri Oct 27 09:11:50 +0000 2017,"@428374 Hi Ian, if you tweet @VirginTrains they'll be able to tell you. Thanks, VA",@428374 @155936 Services are now running but facing delays ^CB,train_status,conservative_customer_response_rules
1320723,1320722,Fri Oct 27 09:09:03 +0000 2017,@VirginTrains will there still be disruptions on the 14.15/15.15 services from Birmingham New Street to Glasgow/Edinburgh?,@428376 The line has re-opened so services should run as scheduled this afternoon ^CB,train_status,conservative_customer_response_rules
1320730,1320726,Fri Oct 27 09:07:42 +0000 2017,@VirginTrains I’ve bought a ticket. Let me on the train.,@428378 What's happened? ^CB,booking_ticket,conservative_customer_response_rules
1320729,1320731,Fri Oct 27 09:19:38 +0000 2017,"@VirginTrains with no extra charge. Arrived here this morning, they won’t change our tickets so we’re stuck here all day despite having tickets",@428378 I'm sorry to hear that you were misinformed regarding this. Have the station staff offered any alternative options? ^CB,station_facilities,conservative_customer_response_rules
1320735,1320738,Fri Oct 27 09:27:37 +0000 2017,"@VirginTrains Is there nothing that can be done to rectify situation? E.g. print two new tickets for an earlier train, or something equally as simple?",@428378 This wouldn't be possible I'm afraid. You would need to purchase new tickets to travel earlier ^CB,ticket_change,conservative_customer_response_rules
1320753,1320751,Fri Oct 27 09:04:29 +0000 2017,@VirginTrains 10:00 to Eus-Manc looking to move from the quiet coach x6 can you help with empty seats?,@428381 Coach U &amp; C would be the unreserved coaches on that service today ^CB,train_status,conservative_customer_response_rules
1210436,1320755,Fri Oct 27 09:00:40 +0000 2017,@VirginTrains BT infographic seats in F platform staff said he'd sent 80 passengers to F and Dad and young kids go to B - the quiet carriage!!,@404132 Sorry to hear of this. Staff would always do what they can to help where possible ^CB,train_status,conservative_customer_response_rules
1320758,1320756,Fri Oct 27 08:58:01 +0000 2017,"From cancelled trains to spilled coffee,  I’m on my way 2 Manchester  via Crewe, thanks @VirginTrains &amp; @LondonMidland 🙋for getting me home",@428382 @LondonMidland Sounds like a hectic morning. Glad to hear you're on the move ^CB,train_status,conservative_customer_response_rules
1321582,1321581,Mon Oct 16 11:46:17 +0000 2017,The world needs more people like John. Thanks for looking after me on my travels! @VirginTrains Give this guy a lovely holiday will ya,@428532 This great to hear. What service were you travelling on? We will be sure to pass on your comments. ^BT,train_status,conservative_customer_response_rules
1321602,1321604,Tue Oct 17 14:43:55 +0000 2017,@VirginTrains Hey again - I don't think these have come up yet? Have you a new dates for the Christmas Eve advance fares?,"@428535 These are now open, Johanna :) ^HP",fare_price,conservative_customer_response_rules
1321607,1321609,Tue Oct 17 15:29:36 +0000 2017,"@VirginTrains Euston to Oxenholme on Christmas Eve, ideally in the afternoon. @nationalrailenq are showing no journeys that date at the moment...","@428535 @nationalrailenq We can see Advance fares available for this route, Johanna. Please see below:",fare_price,conservative_customer_response_rules
1321610,1321611,Tue Oct 17 15:38:27 +0000 2017,@VirginTrains @nationalrailenq Okay so not on the best fare finder but on the ordinary journey planner? I'll have a look. Thanks for all your help,"@428535 @nationalrailenq 2/2 definitely find them on the homepage journey planner 😊  And no problem at all, we're here to help! ^HP",fare_price,conservative_customer_response_rules
1321610,1321612,Tue Oct 17 15:38:27 +0000 2017,@VirginTrains @nationalrailenq Okay so not on the best fare finder but on the ordinary journey planner? I'll have a look. Thanks for all your help,"@428535 @nationalrailenq 1/2 Apologies Johanna, we're not sure why these aren't showing on the Best Fare Finder, but you can",fare_price,conservative_customer_response_rules
1321620,1321619,Tue Oct 10 12:07:46 +0000 2017,@VirginTrains Any joy finding out for me?,"@428535 Apologies Johanna, we must have missed your earlier tweet! Advance fares for 24/12 will open from 16/10 &amp; 19/10 for 27th Dec",fare_price,conservative_customer_response_rules
1321628,1321626,Mon Oct 16 11:47:02 +0000 2017,"@VirginTrains Hello, will these train tickets be on sale today?","@428537 They are due to go on sale today, advance tickets for this date should be on sale within the next 2 hours. ^BT",fare_price,conservative_customer_response_rules
1321632,1321631,Sat Oct 07 19:19:44 +0000 2017,@VirginTrains I would be grateful if you could explain to me why I need to remortgage my house to get a train back home during Christmas,"@428537 When are you looking to travel, Ryan? Not all of our Advance fares have been released for over the Christmas period ^CB",fare_price,conservative_customer_response_rules
1321838,1321837,Fri Oct 27 09:42:03 +0000 2017,@VirginTrains Reserved 4 seats but system not working. NOT acceptable. So no table seat &amp; family ppseparated,@428584 Have you spoken to the onboard team regarding this? They'd be best placed to assist ^CB,seat_reservation,conservative_customer_response_rules
1321847,1321846,Fri Oct 27 09:41:28 +0000 2017,@VirginTrains You always run out of the Veggie Sausage Rolls in 1st Class 😭😭😭 #Hungry #WasLookingForwardToIt,@385848 Oh no! Which service are you on Rachael? ^CB,train_status,conservative_customer_response_rules
1321851,1321849,Fri Oct 27 09:40:54 +0000 2017,"@VirginTrains It’s extortionate, ought to be ashamed.",@428585 The Off-Peak ticket price wouldn't change and is flexible. Were no Advance tickets available when you looked? ^CB,fare_price,conservative_customer_response_rules
1321853,1321854,Fri Oct 27 10:14:24 +0000 2017,@VirginTrains March 23-24,@428585 Our cheapest Advance fares haven't been released for these dates yet. These are still to be confirmed ^CB,fare_price,conservative_customer_response_rules
1321856,1321855,Fri Oct 27 09:36:56 +0000 2017,You’d think booking off peak London - Manchester tickets on @VirginTrains five months in advance wouldn’t cost £80+. But you’d be wrong!,@428585 Our cheapest Advance fares are released up to six months ahead of travel (twelve weeks for weekend services) ^CB,fare_price,conservative_customer_response_rules
1321858,1321860,Fri Oct 27 09:53:50 +0000 2017,@VirginTrains Yes actually there is! Get a train from Coventry to Euston on time for the first time ever.,@428586 Services have been delayed this morning due to a vehicle colliding with a bridge ^CB,train_status,conservative_customer_response_rules
1321878,1321877,Fri Oct 27 09:31:42 +0000 2017,@VirginTrains are the trains from Birmingham new Street to London euston working normally yet?,@428590 Services are running but still face residual delays due to the earlier disruption ^CB,train_status,conservative_customer_response_rules
1321880,1321879,Fri Oct 27 09:29:52 +0000 2017,@VirginTrains terrible service today. No food/drinks or seat resvs. Not acceptable with £200 tickets.,@428591 Sorry to hear this Lauren. If you didn't receive the full service please get in touch: https://t.co/6ohqRNHikd ^CB,complaint_feedback,conservative_customer_response_rules
1322744,1322742,Fri Oct 27 09:52:43 +0000 2017,On route to manchester this has been the smoothest process ever even had a guard show me to a non reserved seat thanks @VirginTrains,@338197 Wonderful to hear! Hope you're having a fab trip this morning ^CB,seat_reservation,conservative_customer_response_rules
1322743,1322745,Fri Oct 27 11:19:39 +0000 2017,@VirginTrains Spoke 2 soon refunds better be given for this shambles,@338197 We are awaiting an update as to when the line will reopen. Live Updates can be found via https://t.co/QlcukyjBGT ^MM,refund_compensation,conservative_customer_response_rules
1322746,1322747,Fri Oct 27 11:44:53 +0000 2017,@VirginTrains And what about refunds,@338197 Any passenger delayed by over 30 minutes can claim for this here: https://t.co/1clPzjiGLA ^CB,refund_compensation,conservative_customer_response_rules
1322748,1322749,Fri Oct 27 12:58:35 +0000 2017,@VirginTrains How do u get a refund as thanks to this crap im not going to make.my appointment so no longer going.,@338197 If you are no longer travelling you can claim a refund at the point of purchase ^CB,refund_compensation,conservative_customer_response_rules
1322751,1322753,Fri Oct 27 10:04:04 +0000 2017,@VirginTrains Haha it has been nice before. Isn't there restrictions on amenities at that time compared to the rest of the year? #holidays 3rd January.,"@428699 This should be the usual weekday First Class service, though we'll know for sure over the coming weeks ^CB",train_status,conservative_customer_response_rules
1323139,1323138,Fri Oct 27 10:11:26 +0000 2017,@VirginTrains May as well booked standard class. It is a shame.,@428781 I understand the frustration. If you don't receive the service do please get in touch: https://t.co/iMK5vQ1Jts ^CB,train_status,conservative_customer_response_rules
1323143,1323140,Fri Oct 27 09:47:56 +0000 2017,@VirginTrains What happened this morning? 9.30 to Euston cancelled but then 9.50 to Euston lacking all the wonderful first class service...,@428781 Services have faced disruption due to a vehicle colliding with a bridge ^CB,train_status,conservative_customer_response_rules
1323147,1323145,Fri Oct 27 10:10:18 +0000 2017,"@VirginTrains London Kings X to Newcastle, wed just picked up a national award last night for business and bit gutted that we are sat apart on way home",@428782 We'll loop in the @120576 team. They know more about the services on that route ^CB,train_status,conservative_customer_response_rules
1323673,1323672,Fri Oct 27 10:25:36 +0000 2017,@virgintrains First Great Western and South Western Rail offer free wifi on trains now. But you want £5 a day? Bit pricey don't you think?,@428889 We aren't able to offer free-for-all WiFi at this stage sadly. We're working on it ^CB,wifi_connectivity,conservative_customer_response_rules
1323675,1323674,Fri Oct 27 10:24:25 +0000 2017,@VirginTrains I can’t get onto your WiFi to Skype my friend 😭 Help!,"@428890 If you're having issues please forget the network and switch off WiFi, then reconnect and open https://t.co/1JEOSVPtGN ^CB",wifi_connectivity,conservative_customer_response_rules
1323713,1323711,Wed Oct 18 08:17:49 +0000 2017,@VirginTrains 0800 Glasgow to Euston. I’ve spoken to the train Manager and operator who have tried to fix it without success.,"@428902 1/2Have you disconnected from the WiFi and reconnected, then searched for https://t.co/1JEOSVPtGN into your browser's URL bar",wifi_connectivity,conservative_customer_response_rules
1323712,1323714,Wed Oct 18 08:26:29 +0000 2017,@VirginTrains Yes. Tried all of the suggestions on offer. Here’s the result. https://t.co/6bG0LZhXaw,@428902 Sorry about your experience with the WiFi. However the support team are best to speak to regarding this. ^BT,wifi_connectivity,conservative_customer_response_rules
1323715,1323717,Wed Oct 18 08:34:05 +0000 2017,"@VirginTrains The onboard staff are talking with them, but it’s still an issue. Never happens on the East Coast line. A refund might be nice.",@428902 2/2 they can be contacted here 03300881271. ^BT,refund_compensation,conservative_customer_response_rules
1323715,1323718,Wed Oct 18 08:34:05 +0000 2017,"@VirginTrains The onboard staff are talking with them, but it’s still an issue. Never happens on the East Coast line. A refund might be nice.","@428902 1/2 Sorry to hear of your experience today Michael. Refunds are all processed through the company who supply the WiFi, ^BT",refund_compensation,conservative_customer_response_rules
1323722,1323721,Wed Oct 18 08:09:09 +0000 2017,@VirginTrains What’s the point in 1st class without Wi-fi?,@428902 Hi Michael. What service are you travelling on today? ^BT,wifi_connectivity,conservative_customer_response_rules
1324087,1324092,Fri Oct 27 13:22:24 +0000 2017,@VirginTrains Will alternative transport be refunded like a hire car?,"@428986 Hi Anne-marie, we wouldn't be able to compensate for this I'm afraid. Services are resuming shortly ^HP",refund_compensation,conservative_customer_response_rules
1324094,1324095,Fri Oct 27 11:31:40 +0000 2017,@VirginTrains I've got a wheelchair user &amp; companion space booked on the 13.43 service &amp; we're on our way to Euston now. Can you advise what we should do?,@235242 The onboard crew and station staff will still assist you for your journey ^CB,station_facilities,conservative_customer_response_rules
1324100,1324115,Fri Oct 27 13:14:41 +0000 2017,@VirginTrains Will today’s tickets be accepted tomorrow if we abandon a journey today because of the disruption?,"@427968 I'm afraid not, nothing has been put in place for that at the moment. ^PA",train_status,conservative_customer_response_rules
1324101,1324118,Fri Oct 27 13:02:10 +0000 2017,"@VirginTrains Travelling to Manc from Euston, advises to take train to Leeds but it’s full...what do? Worth staying at KX or back to Euston?",@428990 We'd advise travelling via Leeds as our services are still unable to run to Manchester ^CB,train_status,conservative_customer_response_rules
1324104,1324120,Fri Oct 27 13:17:55 +0000 2017,@VirginTrains Is the 15.11 from Wilmslow to Euston going to be running please?,@405504 Yes this service is showing to run. ^BT,train_status,conservative_customer_response_rules
1324106,1324121,Fri Oct 27 13:30:28 +0000 2017,"@VirginTrains Hi, when is the nearest train from Euston to Liverpool lime street?","@428992 Next service is showing to be the 15:07, this service is however delayed due to congestion in and out of London Euston. ^BT",train_status,conservative_customer_response_rules
1324110,1324123,Fri Oct 27 13:08:59 +0000 2017,@VirginTrains How about you give the people stuck on your trains some proper information about when services will resume. And deal with the ASB by pax,"@428994 1/2 Apologies, we can understand your frustration but we are awaiting further updates. Services are beginning to get back on",train_status,conservative_customer_response_rules
1324111,1324125,Fri Oct 27 13:20:19 +0000 2017,@VirginTrains all excited here in coach D as now 80 minutes overdue Chester. The Train Care team have been fantastic the driver reversed into Cheddington,@428989 Great to hear! And sorry for your delay today. ^BT,train_status,conservative_customer_response_rules
1324091,1324126,Fri Oct 27 10:54:51 +0000 2017,@VirginTrains Was looking to travel this aft-is it likely that peak restrictions will be lifted if disruption continues over the next couple of hrs?,@428995 This hasn't been confirmed at this stage ^CB,train_status,conservative_customer_response_rules
1324076,1324127,Fri Oct 27 10:47:06 +0000 2017,@VirginTrains We’re booked on 1220 WBQ to EUS. That still going?,@428996 The service is still booked to run from Warrington but we're awaiting further information ^CB,train_status,conservative_customer_response_rules
1324128,1324129,Fri Oct 27 10:58:41 +0000 2017,@VirginTrains Says on time here but are we going to be sat on it for hours??,@428996 Services are currently facing delays of up to 60 minutes ^CB,train_status,conservative_customer_response_rules
1324078,1324134,Fri Oct 27 13:38:08 +0000 2017,@VirginTrains Is Euston to Manchester likely to be ok later? 16 year daughter old due to be on the train ?,@428998 Lines have now reopened Emily. You can keep up to date on the service your daughter is booked on here https://t.co/DnLNHlw2Cw ^BT,train_status,conservative_customer_response_rules
