customer_tweet_id,brand_tweet_id,created_at,customer_message,brand_response
1609382,1609384,Mon Nov 06 12:47:39 +0000 2017,@VirginTrains Sure. But What do you want me to say beyond what I’ve already provided?,@494109 So we can look into the case and respond without the character limit ^LC
1609370,1609373,Sun Nov 05 10:02:46 +0000 2017,@VirginTrains how long are we going to be stuck at Hemel Hempstead? On 9.20 to Manchester,"@220186 1/2 Apologies Lucy, we're currently awaiting further updates on the delay, but the Train Manager will make announcements as"
1609389,1609387,Sun Nov 05 10:17:57 +0000 2017,@VirginTrains Thanks. It says sold out! Does this mean there are no spaces? Or just no prebooked ones?,@494111 No there will still be spaces Paul. ^PA
1609391,1609390,Sun Nov 05 09:53:03 +0000 2017,@VirginTrains can I pre-book parking at Birmingham international??,"@494111 Hi Paul, you can do so here: https://t.co/lB2o0eAyQj ^HP"
1609393,1609392,Sun Nov 05 10:02:27 +0000 2017,@VirginTrains Hi.  Any idea what's happening to the 9.45am Euston to Glasgow? It's delayed.,"@244156 Apologies Susan, this service is currently delayed due to a signalling fault I'm afraid ^HP"
1608828,1609398,Sun Nov 05 10:16:54 +0000 2017,@VirginTrains #compensation,@494112 If you're delayed over 30 minutes you can claim yes. ^PA
1608829,1609401,Sun Nov 05 10:16:36 +0000 2017,@VirginTrains Any idea of length of delay....sitting on train at Euston for 30 minutes already.....,"@494114 Not at the moment I'm afraid Sarah, we are trying to sort is asap. ^PA"
1609402,1609403,Sun Nov 05 11:58:58 +0000 2017,"@VirginTrains @VirginTrains - your website now says that there are no issues, is this right?! https://t.co/v9XGCI1c5Q",@494114 No there are still delays Sarah. ^PA
1609409,1609408,Sun Nov 05 09:57:36 +0000 2017,@VirginTrains what time is the 8.15 Euston to Crewe likely to arrive ?,"@494115 Hi Dean, we're awaiting further updates on this at the moment, apologies ^HP"
1609411,1609410,Sun Nov 05 09:56:32 +0000 2017,"@VirginTrains Cancelled the 09:56 from Nuneaton to Euston, no notice at all. What the hells going on? Absolute shambles.","@494116 Hi Dave, we're so sorry for the inconvenience caused. This is due to an issue with engineering works I'm afraid ^HP"
1606863,1609643,Tue Oct 17 11:24:15 +0000 2017,"@493593 @VirginTrains Poor wifi is inexcusable in 2017, but poor wifi when you have paid for it.....","@494167 @493593 You can also speak with our WiFi team regarding refunds if your WiFi didn't work, on 03300881271 . ^BT"
1609645,1609644,Tue Oct 17 11:24:04 +0000 2017,@126035 @VirginTrains The Livery is to plain. https://t.co/A8iaYhpVF5,@445319 @126035 Hi Mark. Sad to hear you're not a fan of our new makeover😔  But we will be sure to pass on your comments. ^BT
1609650,1609648,Tue Oct 17 11:19:16 +0000 2017,@VirginTrains why is the wifi on the 1200 glasgow to London Euston not working?,@494168 2/2  this should connect you. ^BT
1609650,1609651,Tue Oct 17 11:19:16 +0000 2017,@VirginTrains why is the wifi on the 1200 glasgow to London Euston not working?,"@494168 1/2 If you disconnect from the WiFi, then reconnect and type https://t.co/1JEOSVPtGN into your browser's URL bar,"
1268644,1268645,Tue Oct 17 11:17:36 +0000 2017,"@VirginTrains So during delays, it is policy to delay customers as much as possible rather than allowing them to travel on earlier delayed trains? 😂😂",@384430 2/2 therefore you must board the train you are booked on. ^BT
1609657,1609655,Sun Nov 05 10:35:02 +0000 2017,@VirginTrains My 14 year old son is stuck on one of your trains heading to London at Milton Keynes!! What is happening #ConcernedFather,"@494170 Hi Macca, which service is your son on please? I'm afraid we're experiencing delays due to signal failure ^HP"
1609661,1609659,Sun Nov 05 10:43:00 +0000 2017,@VirginTrains HELP!!! https://t.co/2Hz9vyFsrR,"@494172 So sorry Joe, we're currently awaiting further info due to signalling failure ^HP"
1609664,1609662,Sun Nov 05 10:27:19 +0000 2017,"@VirginTrains are a joke, missing the whole @124069 game because of ‘signalling’ problems and stop at Birmingham from r no reason!","@494173 @124069 The reason for the stop is the signalling issues Adam, sorry for the delay. ^PA"
1609668,1609665,Sun Nov 05 10:27:15 +0000 2017,@VirginTrains Our 8.05 service from W'ton won't be making it into Euston for ages &amp; no news? Might  miss our big day at Wembley. Any update?,@494174 I'm afraid all lines are still blocked. ^PA
1609667,1609669,Sun Nov 05 10:41:34 +0000 2017,@VirginTrains Thanks for the reply. Blocked by what? It wouldn't be so bad but we don't know if mins or hrs? paid for 2 seats at Wembley for me and son,@494174 We can't continue services due to the failure of the signalling system at the moment but we hope to have this resolved soon.
1608839,1609671,Sun Nov 05 10:31:37 +0000 2017,@VirginTrains at euston ready to go up to Manchester for the game. Looks like that won’t be happening. Going to be lots of pi$$ed of fans!,"@494175 We're so sorry for your experience, Nejat, this is due to a signalling fault I'm afraid ^HP"
1609674,1609672,Sun Nov 05 10:32:47 +0000 2017,@VirginTrains train detoured through Birmingham due to engineering..we stopping there or  just passing through?,@494176 Which service are you on Rachael? ^HP
1609673,1609675,Sun Nov 05 10:39:43 +0000 2017,@VirginTrains 0845 Euston- Glasgow,"@494176 Thanks, this service won't be calling at Birmingham ^HP"
1609677,1609676,Sun Nov 05 10:31:54 +0000 2017,@115793 @VirginTrains still stationary at mk on the 09.39 from mk to Euston...any updates please?,"@494177 @115793 We're still awaiting further updates currently, apologies Shaun ^HP"
1609683,1609680,Sun Nov 05 10:27:04 +0000 2017,When @VirginTrains and @115793 fuck up on SuperSunday 🙈😞⚽⚽,@256267 @115793 Sorry for the delays Tim. ^PA
1609681,1609684,Sun Nov 05 10:44:03 +0000 2017,@VirginTrains @115793 Can I get a cab to Manchester and charge it to you. Thanks,"@256267 @115793 Hi Tim, unfortunately we wouldn't be able to do that I'm afraid ^HP"
1608834,1609692,Sun Nov 05 10:35:55 +0000 2017,@VirginTrains How long will the delay be for the Manchester to Euston train?,"@494180 We're awaiting further info currently, but staff will make announcements as soon as we have updates. Apologies ^HP"
1609694,1609693,Sun Nov 05 10:27:00 +0000 2017,@VirginTrains - any info regarding signalling failure south of MK? This always happens when I have a flight (STN 1330). Do I plan alternate?,@494080 I would make alternative plans if you need to catch the flight. ^PA
1609696,1609695,Sun Nov 05 10:26:59 +0000 2017,Hiya @VirginTrains What are our chances of getting to Manchester for the 2.15 @255963 game? Stuck at Euston 😓,"@494181 @255963 Apologies Caz, services are currently being delayed due to a signalling fault but we hope to have you on the move asap"
1609699,1609698,Sun Nov 05 10:26:12 +0000 2017,@VirginTrains As my 11.39 from PRE to GLC is delayed can I take the 10.58? Connection to catch in Glasgow at 15.00. Advance ticket though.,@494182 You'd need to speak to station staff. ^PA
1608825,1609700,Sun Nov 05 10:22:04 +0000 2017,@VirginTrains Any news on the 9.50 out of Euston,@494183 2/2 we have more info ^HP
1609703,1609702,Sun Nov 05 10:25:13 +0000 2017,Hello @VirginTrains any update on the stalled 0920 to Manchester?? We’ve been at HHempstead for a long time.  #MiltonKeynesCentral,@494184 Unfortunately we don't know how long it will be sorry. ^PA
1608825,1609701,Sun Nov 05 10:22:04 +0000 2017,@VirginTrains Any news on the 9.50 out of Euston,"@494183 1/2 Apologies Nick, services are currently being held due to a signalling fault but staff will make announcements as soon as"
1608824,1609704,Sun Nov 05 10:25:12 +0000 2017,@VirginTrains Why are we being told at Euston we are stuck here due to a points failure outside the station?,"@494185 No sure sorry, they have the same information as we do. ^PA"
1609709,1609707,Sun Nov 05 10:02:57 +0000 2017,@VirginTrains what’s going on with the 9:20 from euston to Manchester.. Been sitting at Hemel Hempstead for about 20 minutes,"@337783 Apologies Aims, this is due to a signalling fault unfortunately. We hope to have you on the move asap ^HP"
1609711,1609710,Sun Nov 05 10:25:03 +0000 2017,@VirginTrains is it possible to use a booked train ticket on an earlier service?,@494186 I'm afraid not Sam no. ^PA
1608823,1609712,Sun Nov 05 10:02:57 +0000 2017,@VirginTrains Has that affected the 0914 from Euston? I’m catching it at Stafford,"@494187 This service is currently running on time, Mark ^HP"
1608819,1609713,Sun Nov 05 10:13:50 +0000 2017,@VirginTrains Any idea if we will be moving in next 30 mins?,"@430392 Apologies Michelle, we hope to have you moving soon ^HP"
1609715,1609714,Sun Nov 05 10:20:39 +0000 2017,@VirginTrains on 9:50 from Euston to Coventry. Not left yet. Money back?,@494185 2/2 You can claim compensation here: https://t.co/0V8qDdnyWP ^HP
1609715,1609716,Sun Nov 05 10:20:39 +0000 2017,@VirginTrains on 9:50 from Euston to Coventry. Not left yet. Money back?,"@494185 1/2 Hi Steve, really sorry about this. Unfortunately services are being held due to a fault with the signalling system"
1609723,1609722,Sun Nov 05 10:21:08 +0000 2017,@VirginTrains 👎👎👎😱Beyond terrible today.,"@494189 Apologies Rachel, unfortunately services are delayed due to a signalling fault currently ^HP"
1609736,1609735,Tue Oct 17 11:14:16 +0000 2017,Brrrrr this @VirginTrains 11:00 train to Edinburgh is bloody chilly,@494193 Oh dear! If you speak with a member of onboard staff they may be able to help with this. ^BT
1268647,1268648,Tue Oct 17 11:10:52 +0000 2017,@VirginTrains Neither can they be used on other services but TPE used common sense and in severe weather conditions put customer safety before ‘policy’.,@384430 1/2 We can only accept advance tickets on later trains in disruption.
1608835,1610155,Sun Nov 05 10:37:29 +0000 2017,@VirginTrains Has the 10:20 to Manchester Piccadilly been cancelled?,@494302 This service has now been reinstated but station staff will provide updates once we have more info. Apologies ^HP
1610158,1610156,Sun Nov 05 10:37:41 +0000 2017,@VirginTrains hi. Euston to London central has be cancelled. Any idea how I can get home?,@494303 Euston to where? ^PA
1610160,1610159,Sun Nov 05 10:37:33 +0000 2017,The @VirginTrains has been sat for 40mins at Hemel Hempstead stuffed full of @255963 &amp; @21080 fans. Hope we don’t miss the match!,@135630 @255963 @21080 We are trying to sort this asap. ^PA
1610163,1610161,Sun Nov 05 10:36:28 +0000 2017,"Left Euston at 9:20,,,, 10:35 still at Hemel Hempstead good service @VirginTrains","@494304 Apologies Simon, this is due to a signal failure I'm afraid ^HP"
1608833,1610164,Sun Nov 05 10:36:23 +0000 2017,@VirginTrains Surely there most be a contingency plan when this happens?,@494305 Unfortunately services can't move when the signalling system is down. Apologies for the inconvenience caused ^HP
1610167,1610165,Sun Nov 05 10:35:41 +0000 2017,"@VirginTrains sat on the 920 from Euston to Manchester, stuck outside Euston since 930 when is it going to move???","@494306 Apologies Paula, this is due to a signalling fault I'm afraid but we're awaiting further info on the departure of services ^HP"
1610172,1610168,Sun Nov 05 10:35:22 +0000 2017,Delayed on the 09:45 @VirginTrains 😩 been given the same info 3 times. Travelling for our anniversary... #virgintrains,"@494307 Apologies Jennifer, where are you travelling from/to? ^HP"
1610171,1610173,Sun Nov 05 12:36:10 +0000 2017,"@VirginTrains A very helpful and lovely man named Quincy at Euston, a member of Virgin Trains, helped us out with the platform number and gave us water","@494307 Apologies for your experience today, Jennifer. Thanks so much for your feedback though, we're so glad Quincy could help you ^HP"
1610176,1610174,Sun Nov 05 10:34:50 +0000 2017,I was off to Goodison but right now the whole west coast mainline is shut down. No info from @VirginTrains,"@494308 Apologies, services are being held at Euston due to a signalling failure, but we hope to have these back on the move asap ^HP"
1610178,1610177,Sun Nov 05 10:34:01 +0000 2017,@VirginTrains stuck at Milton Keynes on 8.05 am 1st of day from Manc. So much getting Wembley for noon for Spurs match. Ruined day!!!,"@494309 So sorry for your delay Ian, I'm afraid this is due to a signalling fault ^HP"
1608864,1610180,Sun Nov 05 10:28:55 +0000 2017,"@VirginTrains Sat on the Euston to Glasgow 9:45,45 mins sat here happened now 3 times &amp; trying to claim money back is a job &amp; half especially with kids",@494310 You can claim for the delay Andy via https://t.co/WlGuvWUaBj ^PA
1610182,1610181,Sun Nov 05 10:40:34 +0000 2017,"@VirginTrains Hi there, do you know if the 12.05 Euston to Liverpool Lime St is running, or is likely to run?","@494311 Hi Neil, this service is booked to run but may possibly be affected by residual delays ^HP"
1610184,1610183,Sun Nov 05 10:31:30 +0000 2017,"stuck for well over an hour at Hemel Hempstead, @VirginTrains surely this is refund worthy?",@494312 You can claim via https://t.co/dsDSEWn1TF ^PA
1603904,1610185,Sun Nov 05 10:45:11 +0000 2017,@VirginTrains Off to town to but essentials lol 😄😄😄,@126881 Have a great day 😀 ^HP
1608866,1610187,Sun Nov 05 10:43:49 +0000 2017,@VirginTrains Train manager keeps saying 15 minutes. Said it 3 times now. Train is packed with people with lives to lead who have paid a fortune,"@494313 Apologies, we can understand the frustration this has caused. We're still waiting for further updates at the moment ^HP"
1610456,1610454,Sun Nov 05 10:48:48 +0000 2017,@VirginTrains I see you have cancelled the 11:57 Crewe to Glasgow central. What happens to reserved seat I have if I have to get later train,@494375 2/2 service I'm afraid but you can claim compensation for this here: https://t.co/iaC1l55bsg ^HP
1610456,1610457,Sun Nov 05 10:48:48 +0000 2017,@VirginTrains I see you have cancelled the 11:57 Crewe to Glasgow central. What happens to reserved seat I have if I have to get later train,"@494375 1/2 So sorry Garry, this is due to a fault with the signalling system I'm afraid. Your reservation wouldn't stand on the next"
1608846,1610458,Sun Nov 05 10:47:53 +0000 2017,@VirginTrains What time are the trains back to preston from kings cross due to cancellations at Euston today?,@494376 2/2 from Euston again soon ^HP
1608846,1610459,Sun Nov 05 10:47:53 +0000 2017,@VirginTrains What time are the trains back to preston from kings cross due to cancellations at Euston today?,"@494376 1/2 Hi Louise, we don't run direct services from Kings Cross to Preston I'm afraid, but we hope to have services on the move"
1610463,1610460,Sun Nov 05 10:47:37 +0000 2017,"@VirginTrains not impressed with your 9.30 Edinbirgh-London train. Carriage missing, staff Ill informed,carriages with no working power","@494377 Hi Barry, this is a @120576 service so we'll pass this over for you ^HP"
1608847,1610464,Sun Nov 05 10:47:21 +0000 2017,@VirginTrains Stuck in Rugby not moving. How can I get to London?,"@494378 Apologies Orry, we hope to have you on the move shortly ^HP"
1610467,1610465,Sun Nov 05 10:44:16 +0000 2017,@VirginTrains Stuck at Hemel Hempstead for over an hour and not happy!!!!!!!!!,"@494379 Apologies, this is due to a sisgnalling failure I'm afraid. You can claim Delay Repay here: https://t.co/fG6QCyk4j7 ^HP"
1608867,1610468,Sun Nov 05 10:44:08 +0000 2017,@VirginTrains 10:20 Manchester to Euston. Am I going to get to London in time to see the match at 4:30? Have brothers ticket too so he needs to know,"@494380 Apologies Terrence, we hope to have services on the move as soon as possible ^HP"
1610470,1610469,Sun Nov 05 10:42:49 +0000 2017,@VirginTrains given you’ve now cancelled the 9.45am train I take it we get our money back?,"@244156 Hi Susan, you can claim a refund via our online form here: https://t.co/txxsqMnRZS Apologies for the inconvenience caused ^HP"
1608831,1610474,Sun Nov 05 10:41:30 +0000 2017,@VirginTrains Has the 10:20 to MCR been cancelled? Any other options to get to Etihad in time for 14:15??,"@256519 Hi Steve, this service has now been reinstated. Please speak to station staff for further info. Thanks ^HP"
1610475,1610476,Sun Nov 05 11:30:15 +0000 2017,@VirginTrains It said cancelled at the station 11:20 too on way home now and missed the match. Poor information service.,@256519 So sorry for the inconvenience caused Steve. You can make a claim for compensation here: https://t.co/01TRCLOPcb ^HP
1610479,1610477,Sun Nov 05 10:41:23 +0000 2017,@VirginTrains I had a booked 1st class seat on 1045 Euston. Can u advise how I can book on the next service?,"@494381 Hi John, what type of ticket do you have please and where are you travelling to? ^HP"
1610481,1610480,Sun Nov 05 10:40:59 +0000 2017,Amazing staff @VirginTrains being very very patient at Euston. 😊,@494382 Thanks so much for your feedback Janet :) ^HP
1610483,1610482,Sun Nov 05 10:40:44 +0000 2017,@VirginTrains hi waiting in euston for 10.15 to liverpool. When will the next one leave for liverpool?,@146476 2/2 announcements once we have further updates ^HP
1610483,1610484,Sun Nov 05 10:40:44 +0000 2017,@VirginTrains hi waiting in euston for 10.15 to liverpool. When will the next one leave for liverpool?,"@146476 1/2 Hi Lucy, we're awaiting further info on the departure of services die to the signalling fault, but station staff will provide"
1610486,1610485,Sun Nov 05 10:52:03 +0000 2017,@494383 @VirginTrains It’s fine thanks. It’s not a big deal I just need to know whether I have to apply on line or it’s automatic,"@244156 @494383 If you don't get a refund within 24 hours, claim via https://t.co/V6rspEbGji ^PA"
1610491,1610489,Sun Nov 05 10:40:13 +0000 2017,@VirginTrains @115793  on 09.20hrs to Mcr Piccadilly. Been stopped for points failure south of Hemel Hampstead for 50 mins. Joke!,"@494384 @115793 So sorry for your experience, Steven, we hope to have you on the move as soon as possible ^HP"
1610495,1610493,Sun Nov 05 10:39:01 +0000 2017,@VirginTrains is the 11:15 train from london Euston to Liverpool lime street planned to be delayed??,"@494385 HI Kate, it's possible that it may be delayed due to the signalling issues we're currently experiencing. Apologies ^HP"
1610497,1610496,Sun Nov 05 10:38:13 +0000 2017,"@VirginTrains expecting a full refund for me and my friends' travel today. Compensation for missing #MCIARS, too. Thanks in advance",@185215 2/2 online form here: https://t.co/MdU8AgYL9l ^HP
1610497,1610498,Sun Nov 05 10:38:13 +0000 2017,"@VirginTrains expecting a full refund for me and my friends' travel today. Compensation for missing #MCIARS, too. Thanks in advance","@185215 1/2 So sorry for your experience today, Mike, we're experiencing delays due to signalling failure. You can make a claim via our"
1610501,1610499,Sun Nov 05 10:38:12 +0000 2017,@VirginTrains 10:20 From Euston to Manc Picc. When am I entitled to full compensation on journey? Will now miss football match in Manchester,@256918 You can claim the train ticket via https://t.co/85tboQAkSL ^PA
1610794,1610793,Sun Nov 05 11:16:24 +0000 2017,"@VirginTrains I'm booked on a train at 11:47 from kings Langley to Manchester which is ""delayed"". Can I set off a couple of hours later?","@494445 Hi Emily, what type of ticket do you have please? ^HP"
1610796,1610795,Sun Nov 05 11:16:06 +0000 2017,@VirginTrains is the 12.28 euston to carlisle expected to run,"@494446 Hi Laura, this service is booked to run but you can keep up to date here: https://t.co/rCjAJvkxCC ^HP"
1610799,1610797,Sun Nov 05 11:16:05 +0000 2017,@VirginTrains @127472 @VirginTrains please confirm the above refunds,"@494105 @127472 Hi Dominic, you can claim compensation here: https://t.co/pfCVxgJpCf ^HP"
1610800,1610801,Sun Nov 05 11:44:55 +0000 2017,@VirginTrains @127472 Please confirm refunds have been issued,@494105 @127472 You would need to make a claim Dominic. Please use the above form as advised ^HP
1610806,1610805,Sun Nov 05 11:14:53 +0000 2017,Euston full of peed off Arsenal fans as Manchester trains cancelled. Bad for London Blues too. Why? @VirginTrains,"@494447 Apologies David, this is due to a signalling failure I'm afraid ^HP"
1610810,1610808,Sun Nov 05 11:14:48 +0000 2017,@VirginTrains Is the 14:37 Euston to Manchester expected to still run?,"@494448 Hi Gemma, this service is booked to run but may be affected by residual delays ^HP"
1610813,1610811,Sun Nov 05 11:14:55 +0000 2017,"@VirginTrains Hey, station staff (MANC) advised 11:11 to Leeds &amp; onward from there. Are there any problems with the Leeds to London travel?","@494449 Hi Emily, this would be a @120576 route so we'll pass this over for you ^HP"
1610815,1610814,Sun Nov 05 10:51:53 +0000 2017,@VirginTrains I have a ticket for cancelled train from Euston to Hereford. Can I use GWR from Paddington via Newport South Wales?,"@494450 Hi Victoria, we do have ticket acceptance in place so please speak to staff who will be able to advise further on this for you"
1610817,1610816,Sun Nov 05 10:51:53 +0000 2017,Summary of today's debacle: No trains to Manc AT ALL. 'Points failure'. Missed an important event. @VirginTrains how will you compensate me?,@494451 2/2 online form here: https://t.co/wJo5ZDfhJW ^HP
1610817,1610818,Sun Nov 05 10:51:53 +0000 2017,Summary of today's debacle: No trains to Manc AT ALL. 'Points failure'. Missed an important event. @VirginTrains how will you compensate me?,"@494451 1/2 Apologies Chris, we're experiencing major disruption due to a signal failure. You can claim compensation via our online"
1608843,1610819,Sun Nov 05 10:50:58 +0000 2017,@VirginTrains How am I meant to get back to Manchester,"@494302 Services are being reinstated Alanah, so please speak to station staff for further info ^HP"
1608844,1610820,Sun Nov 05 10:50:35 +0000 2017,@VirginTrains You have ruined my day. Not happy. Will be complained about. Chelsea away with lads put on hold. Full refund required. DT.,@494452 2/2 You can claim compensation here: https://t.co/418SYHdEDC ^HP
1608844,1610821,Sun Nov 05 10:50:35 +0000 2017,@VirginTrains You have ruined my day. Not happy. Will be complained about. Chelsea away with lads put on hold. Full refund required. DT.,"@494452 1/2 So sorry Dec, unfortunately services have been delayed due to a signalling fault unfortunately."
1610825,1610824,Sun Nov 05 10:50:11 +0000 2017,@VirginTrains currently at Birmingham supposed to be heading for London Euston. Train at complete standstill. Any idea of delay length?,"@494453 Apologies Olivia, we're still awaiting further info but onboard staff will make announcements when we have updates ^HP"
1608870,1610826,Sun Nov 05 10:49:55 +0000 2017,@VirginTrains .@494454 - very frustrated with @115793 &amp; @VirginTrains please refund my ticket fees for 9.50am Euston to Brum &amp; 14.50pm to Euston,@494454 @494454 @115793 Apologies for the inconvenience caused. You can claim compensation here: https://t.co/g5LY6RGkgu ^HP
1610828,1610827,Sun Nov 05 10:49:16 +0000 2017,@VirginTrains You can refund the train tickets but what about the match tickets,"@494455 Unfortunately we can't compensate for match tickets, apologies ^HP"
1608845,1610829,Sun Nov 05 10:49:04 +0000 2017,@VirginTrains are the virgin trains from Euston to Liverpool like st running?,"@494456 Hi Lucia, our 11:15 service from Euston to Liverpool has now been reinstated ^HP"
1609406,1611209,Sun Nov 05 11:41:48 +0000 2017,"@VirginTrains Hi again @VirginTrains, what's the likelihood of the later trains, such as 1328, will be running? Need to get ferry at other end....",@494114 We hope services will be running by then. ^PA
1611212,1611210,Sun Nov 05 11:49:14 +0000 2017,@VirginTrains Very frustrating to be advised to get a train to Leeds and find that there is a replacement bus. Esp as Euston train now back running.,@494532 2/2 so sorry for the inconvenience caused ^HP
1611211,1611213,Sun Nov 05 12:07:51 +0000 2017,@VirginTrains Thank you understand things change. Would have good to be advised of the planned engineering works b4 we went to leeds.,"@494532 They happen every weekend, they just ran over last night unfortunately. ^PA"
1611214,1611215,Sun Nov 05 12:15:14 +0000 2017,@VirginTrains Yes but we weren't told that when we were advised to travel via Leeds to London from Manchester because of disruption there.,@494532 Sorry for that Matt. ^PA
1611212,1611216,Sun Nov 05 11:49:14 +0000 2017,@VirginTrains Very frustrating to be advised to get a train to Leeds and find that there is a replacement bus. Esp as Euston train now back running.,"@494532 1/2 Apologies Matt, services are now being reinstated. I'm afraid things can change quite quickly during disruption"
1611224,1611222,Sun Nov 05 11:40:49 +0000 2017,@VirginTrains All trains from Manchester to London are suspended/cancelled. Lack of direction from staff members. I was due on 11:15 service,@203851 You can travel with @120576 from King's Cross to Leeds then to Manchester with @242596 ^PA
1611223,1611225,Sun Nov 05 11:58:33 +0000 2017,@VirginTrains @120576 @242596 I’m going from Manchester to London...,@203851 @120576 @242596 Sorry you can use the same services in the other direction. ^PA
1611226,1611227,Sun Nov 05 12:02:23 +0000 2017,@VirginTrains @120576 @242596 I have plans on the other end which I am now going to miss because of the delays/disruption. Can I get a refund?,@203851 @120576 @242596 If you don't travel then you can at the point of purchase. ^PA
1611230,1611228,Sun Nov 05 11:49:00 +0000 2017,@VirginTrains @LondonMidland @115793 How long is shortly? I need to get back to Macclesfield.,@494533 @LondonMidland @115793 We are awaiting further updates but you can check our Live Updates here: https://t.co/NGZTHOZj8J
1611232,1611231,Sun Nov 05 11:45:00 +0000 2017,"Been stuck at Watford Junction over an hour and half @LondonMidland, how much longer do I have to wait? @VirginTrains @115793","@494533 @LondonMidland @115793 So sorry for your experience, Carissa, we hope to have you on the move shortly ^HP"
1611237,1611235,Sun Nov 05 11:40:34 +0000 2017,@VirginTrains How can i travel from London Euston to Preston now ?,@494534 You can travel with @120576 from King's Cross to Leeds then to Preston with @242596 ^PA
1611236,1611238,Sun Nov 05 12:07:53 +0000 2017,@VirginTrains @120576 @242596 I am at King's Cross and they say Euston is back to normal. Is it true ?,@494534 @120576 @242596 Services are running but we still have ticket acceptance in place. ^PA
1611240,1611239,Sun Nov 05 11:50:26 +0000 2017,"@VirginTrains Are there any other services running to Liverpool Lime street today?? If not can I have a refund, thanks",@494535 Services are now being reinstated Becca so you'll be able to use your ticket on the next service ^HP
1611242,1611241,Sun Nov 05 11:44:16 +0000 2017,@VirginTrains YOOHOO,"@494535 Hi Becca, this is due to a signalling failure I'm afraid. You can keep up to date with services here: https://t.co/s64vkIx181"
1608853,1611245,Sun Nov 05 11:51:24 +0000 2017,@VirginTrains @494537 Luckily the Everton game kicks off at 16:30 so still hope of making it. #UTFT,"@494536 @494537 Really hope you do, Mick, apologies again ^HP"
1611247,1611246,Sun Nov 05 11:41:51 +0000 2017,@VirginTrains Bus to Birmingham new street and I was wondering if I would be able to use the tickets for a different train or you could compensate me?,@494538 2/2 Please do also speak to staff in regards to using your ticket on another service ^HP
1611247,1611248,Sun Nov 05 11:41:51 +0000 2017,@VirginTrains Bus to Birmingham new street and I was wondering if I would be able to use the tickets for a different train or you could compensate me?,"@494538 1/2 Hi Jack, apologies for the inconvenience caused. You can make a claim for compensation here: https://t.co/RSKCF8JQOR"
1611252,1611250,Sun Nov 05 11:43:41 +0000 2017,"@VirginTrains services suspended from euston again,  no notification or info you need to change your focus from marketing to informing","@494539 Apologies Rachel, this is due to a signalling fault. You can keep up to date with services here: https://t.co/owB2sFtJtQ"
1611251,1611253,Sun Nov 05 12:10:40 +0000 2017,"@VirginTrains too late, once again had to go on chiltern, with extra taxi costs, twice in 1 week","@494539 So sorry Rachel, you can claim compensation for the delay here: https://t.co/mRPonyOse1 ^HP"
1611256,1611254,Sun Nov 05 11:39:36 +0000 2017,@VirginTrains train from Euston cancelled and I’ve missed the event I was travelling for Can I claim refund for return for tomorrow as well?,@494540 You can claim a refund for the train ticket via the point of purchase if you don't travel. ^PA
1611255,1611257,Sun Nov 05 12:06:41 +0000 2017,@VirginTrains I bought online. What about the costs of getting across London to Euston and back?,@494540 You can't claim for those I'm afraid. ^PA
1611258,1611259,Sun Nov 05 12:10:57 +0000 2017,"@VirginTrains Amazing. I’ve waited a whole morning, missed my brothers 60th birthday AND I get to pay for the pleasure...",@494540 Sorry for that. ^PA
1611262,1611260,Sun Nov 05 11:39:35 +0000 2017,@VirginTrains not happy that you let me buy my ticket then cancelled my train to Birmingham...now on hold ☹,@494541 When did you purchase the ticket? ^PA
1611261,1611263,Sun Nov 05 11:51:49 +0000 2017,@VirginTrains About 9am on phone now to you guys &amp; they say i need to call back tommrw or you charge 10 pounds on a refund...not happy 😔,"@494541 Hi Neko, there is a standard £10 admin fee for any amendments/refunds on tickets I'm afraid ^HP"
1611265,1611264,Sun Nov 05 11:39:05 +0000 2017,@VirginTrains @494113 Are you suggesting we get another pint?,@494542 @494113 That's up to you Kieran. ^PA
1611267,1611266,Sun Nov 05 11:32:56 +0000 2017,@VirginTrains are some north bound trains now running? Liverpool 12.05 for example,"@494113 We hope to be running services soon, but can't give a time yet. ^PA"
1611269,1611268,Sun Nov 05 11:39:02 +0000 2017,"@VirginTrains No, my train isn’t until 14.05, but I’m guessing they are all delayed until then? I’ll check back later.","@494543 Hopefully all services will be running by then, they may be delayed however. ^PA"
1611271,1611270,Sun Nov 05 10:57:03 +0000 2017,@VirginTrains @140497 @120576 @GWRHelp @242596 @122155 @121516 I have an advance ticket.... what do I do?,"@494543 Hi Sam, are you onboard another service now? ^HP"
1608854,1611287,Sun Nov 05 11:44:33 +0000 2017,@VirginTrains Is the 12:17 Euston to Manchester scheduled?,"@494544 Hi John, this service is booked to run but may be affected by residual delays ^HP"
1611288,1611289,Sun Nov 05 11:49:25 +0000 2017,"@VirginTrains OK thanks, any idea which platform?",@494544 This service has been cancelled I'm afraid ^HP
1611292,1611290,Sun Nov 05 11:38:42 +0000 2017,@VirginTrains any idea when the disruption from Euston today will end? Just an 'ish' timescale.,@269007 We hope within the next hour or so that services will be running. ^PA
1611295,1611293,Sun Nov 05 11:38:18 +0000 2017,@VirginTrains thanks for making me miss the first half of @494546.,@494545 @494546 Sorry for that Rob. ^PA
1611297,1611296,Sun Nov 05 11:45:15 +0000 2017,"Hi @VirginTrains , I know you’re busy but how do I get from Euston to Wigan today please? https://t.co/XM0PM7PjpX","@468094 2/2 operators, so please speak to station staff who can advise of an alternative route for you ^HP"
